0.00109515019344802; 0.001000000000000001
0.001169203083812182; 0.001096381841011395
0.0012511519232657454; 0.0012113027367817964
0.0013464239189234504; 0.001347981970157077
0.001448950631604575; 0.0015029233612394504
0.0015592844893203798; 0.001668976500518254
0.0016761265070028924; 0.0018546138667133812
0.0018057968849655832; 0.0020512921790201643
0.001954305006066412; 0.002290129622439309
0.0021150263844923137; 0.002549958002435121
0.002276080194802831; 0.002819748782924665
0.0024493978378511932; 0.003113231301098796
0.002650835482226486; 0.003450285971707506
0.0029455653357361453; 0.003986687849798649
0.0031781214860547437; 0.004395731413249624
0.003434420698074095; 0.004857409149702804
0.0038191397488314747; 0.0054731146445048855
0.004180154603442634; 0.006064493043892432
0.004566477684895181; 0.006771416121719518
0.0049885041164439425; 0.00755838866257268
0.005522051828179524; 0.00837550110623664
0.006112665376497243; 0.009364930938891885
0.006766448263732855; 0.010395005008497661
0.007490156795072189; 0.011508466570526907
0.008464679643176574; 0.012984941335370927
0.009282277449740738; 0.014127958011338447
0.010333236364388581; 0.015565936407103546
0.011568308359523528; 0.017218973286061267
0.012951001368963697; 0.018941053969309046
0.01433618157204645; 0.020670514663884584
0.016323827980977187; 0.023042115240420907
0.018482420707198514; 0.02502810308147079
0.020926456441219602; 0.02644530604726565
0.023486527986965905; 0.02895232407006313
0.0258006433262138; 0.03037305407021198
0.029033060758655797; 0.031316331931668856
0.032872267704882434; 0.032912041898963004
0.03721915484709255; 0.034238228975060424
0.042140855628469566; 0.03540666836664388
0.04771338092966506; 0.03619744569656561
0.05402279298290559; 0.03661498279419367
0.06116653451944682; 0.03666167209599547
0.0692549336777636; 0.036305236657223426
0.07841290791431961; 0.03545181689598933
0.08778514940836213; 0.034380728758299665
0.09849655764983754; 0.033057594939413085
0.11002415410533885; 0.03110421446824178
0.1245732745100138; 0.028655959938915433
0.14025231803869856; 0.02611044381905091
0.15613197954859143; 0.023620980227062407
0.17185823013007157; 0.021134416971908532
0.18704472057661964; 0.019066636806793397
0.2012876941717512; 0.017146714586052873
0.2153958445538696; 0.015459626771636977
0.22919531800253098; 0.013882203278989275
0.24250599988968707; 0.012514365746553152
0.25514529245163936; 0.011286576083596922
0.26693219452837547; 0.010219754279324145
0.27926361404155575; 0.009242966508768203
0.2921647059671582; 0.008281781845911761
0.30566178736114874; 0.00733437388318232
0.3179822447177353; 0.0065588836579653816
0.3307993087021442; 0.00585398068268064
0.34413299627767885; 0.005192385919222357
0.35598882383311203; 0.0046271321317900155
0.3682531000073774; 0.004097803793055387
0.38093989638454984; 0.0036346855017385282
0.3940637693330061; 0.0031889490375731347
0.4053450560875247; 0.002837370812481088
0.4146021777473596; 0.0025721817473593664
0.42407071015499476; 0.002331778036323471
0.43466822606530436; 0.0021219004301103904
0.44130296168377947; 0.0019436008667723693
0.4480389692933673; 0.0017802835023327534
0.4548777947003768; 0.0016306894089533096
0.46887020046728123; 0.0014750539914401358
0.47602699186112474; 0.001351107797338982
0.4832930238571752; 0.0012221560638024714
0.4906699638938816; 0.0011055116751090748
0.4981595048613264; 0.0009875397446461834
